time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
6294.611555	15.814600	8.955683	1.765873	248
6295.625392	16.162962	8.914226	1.813165	249
6296.628185	17.016745	8.957353	1.899752	250
6297.646475	16.923231	8.947360	1.891422	251
6298.647532	17.258905	8.950419	1.928279	252
6299.662062	17.496099	8.954631	1.953861	253
6300.661338	17.612476	8.955269	1.966717	254
6301.671205	16.793987	8.947631	1.876920	255
6302.679255	16.611975	8.927281	1.860810	0
6303.687317	16.445351	8.949031	1.837668	1
6304.702594	16.137264	8.941971	1.804665	2
6305.718164	17.150917	8.941828	1.918055	3
6306.721330	16.242750	8.935457	1.817786	4
6307.728960	15.828995	8.929961	1.772572	5
6308.747141	15.223987	8.954247	1.700197	6
6309.749745	15.265461	8.960886	1.703566	7
6310.750709	16.038345	8.933032	1.795398	8
6311.765701	15.901694	8.928137	1.781077	9
6312.770986	16.637978	8.931231	1.862899	10
6313.780204	16.468987	8.925522	1.845157	11
6314.792142	16.976889	8.946147	1.897676	12
6315.795295	17.633705	8.952915	1.969605	13
6316.808181	17.586372	8.957362	1.963343	14
6317.822854	17.672493	8.950852	1.974392	15
6318.822594	16.940786	8.950022	1.892821	16
6319.833059	16.732309	8.939303	1.871769	17
6320.837231	17.038902	8.954425	1.902847	18
6321.853563	16.638964	8.917106	1.865960	19
6322.855252	17.939039	8.948433	2.004713	20
6323.872304	17.558535	8.926134	1.967093	21
6324.873665	18.640076	8.929881	2.087382	22
6325.892009	17.848455	8.959555	1.992114	23
6326.894599	18.774069	8.948353	2.098047	24
6327.911532	18.090891	8.958879	2.019325	25
6328.913509	18.857809	8.918715	2.114409	26
6329.930133	18.666302	8.958728	2.083589	27
6330.931080	19.596645	8.960538	2.186995	28
6331.946532	19.128166	8.912895	2.146123	29
6332.947579	20.081104	8.962057	2.240680	30
6333.965182	19.918694	8.921186	2.232741	31
6334.964741	20.631554	8.915219	2.314195	32
6335.984283	21.031372	8.942719	2.351788	33
6336.987348	21.893314	8.955112	2.444784	34
6338.002879	21.677141	8.927947	2.428010	35
6339.017599	20.968767	8.958557	2.340641	36
6340.017441	20.379179	8.936266	2.280503	37
6341.026255	19.320232	8.968357	2.154267	38
6342.031652	18.961493	8.930891	2.123136	39
6343.041132	18.414127	8.920186	2.064321	40
6344.043024	20.003170	8.955448	2.233632	41
6345.066840	20.275009	8.951472	2.264992	42
6346.059415	20.861691	8.951046	2.330643	43
6347.071345	20.266943	8.909494	2.274758	44
6348.090290	19.302780	8.941760	2.158723	45
6349.084682	18.222597	8.925866	2.041550	46
6350.098738	16.512980	8.922571	1.850698	47
6351.099244	17.579855	8.950038	1.964221	48
6352.129968	17.860889	8.953597	1.994829	49
6353.120871	18.401878	8.924492	2.061953	50
6354.133531	18.484440	8.918914	2.072499	51
6355.141662	18.283504	8.949320	2.043005	52
6356.149751	18.993402	8.923711	2.128420	53
6357.165723	19.272955	8.950036	2.153394	54
6358.170888	20.143442	8.956703	2.248980	55
6359.186381	20.410879	8.923230	2.287387	56
6360.189698	20.753250	8.915214	2.327847	57
6361.203115	21.114836	8.923510	2.366203	58
6362.209749	21.140411	8.913716	2.371672	59
6363.219785	21.203020	8.932060	2.373811	60
6364.228345	20.959450	8.938707	2.344797	61
6365.235657	20.724113	8.924163	2.322248	62
6366.244598	20.316486	8.942856	2.271812	63
6367.252070	20.291538	8.922292	2.274252	64
6368.261565	19.441616	8.923708	2.178648	65
6369.270531	20.038458	8.947009	2.239682	66
6370.281346	19.937708	8.929658	2.232752	67
6371.289315	20.293341	8.903572	2.279236	68
6372.297505	20.676477	8.945540	2.311373	69
6373.307757	20.969505	8.917004	2.351631	70
6374.315890	21.135014	8.936301	2.365074	71
6375.327291	21.321733	8.937557	2.385633	72
6376.331284	21.289555	8.927735	2.384653	73
6377.344064	21.995872	8.933402	2.462206	74
6378.357246	21.709566	8.924819	2.432494	75
6379.357919	22.475782	8.924367	2.518474	76
6380.360599	22.370060	8.910277	2.510591	77
6381.370333	21.565472	8.936399	2.413217	78
6382.378121	21.891195	8.922523	2.453476	79
6383.385315	21.387968	8.936627	2.393293	80
6384.398922	21.537716	8.949895	2.406477	81
6385.403794	22.404432	8.928473	2.509324	82
6386.420480	21.873135	8.915812	2.453297	83
6387.424877	23.127563	8.923756	2.591685	84
6388.441479	21.864292	8.947908	2.443509	85
6389.445820	22.235741	8.950423	2.484323	86
6390.455899	20.594143	8.891124	2.316259	87
6391.465161	20.547201	8.952283	2.295191	88
6392.470034	20.091780	8.942701	2.246724	89
6393.483608	20.155827	8.949891	2.252075	90
6394.486600	20.552979	8.916397	2.305077	91
6395.500197	20.958591	8.931233	2.346663	92
6396.515228	21.984983	8.919496	2.464824	93
6397.517249	21.538586	8.958191	2.404346	94
6398.523557	22.038044	8.950595	2.462188	95
6399.534778	21.588167	8.940655	2.414607	96
6400.542709	21.917528	8.941876	2.451111	97
6401.551534	21.743965	8.935751	2.433367	98
6402.561961	22.064749	8.926262	2.471891	99
6403.569134	22.351543	8.909149	2.508831	100
6404.590988	22.743475	8.957190	2.539131	101
6405.586642	22.453308	8.948535	2.509161	102
6406.597304	22.471935	8.933084	2.515585	103
6407.603978	22.450815	8.937839	2.511884	104
6408.614912	22.412170	8.922630	2.511835	105
6409.621464	22.434774	8.943200	2.508585	106
6410.632226	22.662411	8.943243	2.534026	107
6411.641178	22.492474	8.898128	2.527776	108
6412.648087	23.031824	8.943198	2.575345	109
6413.658843	22.383347	8.939021	2.504004	110
6414.663733	22.956156	8.923236	2.572627	111
6415.677686	22.203720	8.923571	2.488210	112
6416.681360	23.115213	8.929312	2.588689	113
6417.695791	23.004110	8.920830	2.578696	114
