time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
1169.372886	50.855946	16.351397	3.110190	19
1169.372886	50.855946	16.351397	3.110190	20
1170.386870	50.805378	16.348032	3.107737	21
1171.391715	51.279964	16.341352	3.138049	22
1172.405199	51.570908	16.324381	3.159134	23
1173.409641	51.524399	16.322718	3.156607	24
1174.423702	51.860809	16.344275	3.173026	25
1175.428363	51.803825	16.297508	3.178635	26
1176.441866	53.129593	16.348314	3.249851	27
1177.446485	53.099110	16.340998	3.249441	28
1178.460697	53.797104	16.357672	3.288800	29
1179.464805	53.337242	16.307983	3.270622	30
1180.479282	53.574081	16.342501	3.278206	31
1181.483068	52.636562	16.346292	3.220092	32
1182.497030	53.696606	16.336811	3.286848	33
1183.501567	52.537720	16.344587	3.214381	34
1184.515198	52.900780	16.324293	3.240617	35
1185.519892	51.167355	16.352648	3.128995	36
1186.531572	51.844330	16.337828	3.173270	37
1187.538479	51.046913	16.300734	3.131572	38
1188.549096	51.234337	16.352934	3.133036	39
1189.557793	49.966103	16.333723	3.059076	40
1190.567201	51.311497	16.328493	3.142452	41
1191.577318	50.689888	16.304544	3.108943	42
1192.584946	51.933563	16.340902	3.178133	43
1193.597020	51.410816	16.328577	3.148518	44
1194.603643	52.723557	16.321196	3.230373	45
1195.616728	52.023907	16.326782	3.186415	46
1196.622271	54.089573	16.356522	3.306912	47
1197.636571	54.116264	16.326889	3.314549	48
1198.641055	57.130585	16.341118	3.496125	49
1199.656122	56.383476	16.286665	3.461941	50
1200.659498	59.402122	16.336382	3.636186	51
1201.688126	59.523651	16.333258	3.644322	52
1202.677476	60.322384	16.325903	3.694888	53
1203.692732	60.368904	16.333435	3.696032	54
1204.694693	58.807049	16.338816	3.599224	55
1205.708915	58.955177	16.296844	3.617583	56
1206.711996	56.381329	16.295645	3.459902	57
1207.726058	56.163300	16.324657	3.440397	58
1208.730534	54.246643	16.323515	3.323221	59
1209.757363	53.233913	16.339422	3.258005	60
1210.749076	51.943581	16.331758	3.180526	61
1211.762368	52.638931	16.330853	3.223282	62
1212.767364	51.190842	16.333967	3.134012	63
1213.780958	51.380840	16.343243	3.143858	64
1214.785987	51.330009	16.331436	3.143019	65
1215.799355	52.284077	16.333134	3.201105	66
1216.804281	51.862076	16.293514	3.182989	67
1217.818039	52.405815	16.331390	3.208901	68
1218.822680	52.697601	16.328953	3.227250	69
1219.836846	53.991417	16.322868	3.307716	70
1220.841388	54.383339	16.329418	3.330391	71
1221.856222	55.517429	16.342587	3.397102	72
1222.860464	54.499405	16.346878	3.333934	73
1223.874939	55.927845	16.330242	3.424802	74
1224.878910	55.038662	16.338993	3.368547	75
1225.892833	55.261581	16.311401	3.387911	76
1226.897811	54.757668	16.282906	3.362893	77
1227.910686	54.214058	16.315536	3.322849	78
1228.916938	53.825329	16.322029	3.297711	79
1229.928015	53.223488	16.328203	3.259605	80
1230.935953	52.907597	16.283705	3.249113	81
1231.958692	55.569157	16.337900	3.401243	82
1232.968356	55.235714	16.323275	3.383862	83
1233.963591	52.917389	16.318529	3.242779	84
1234.974045	52.546951	16.329010	3.218012	85
1235.981515	54.277405	16.342512	3.321240	86
1236.993240	53.873878	16.312574	3.302598	87
1237.999709	56.876255	16.302160	3.488879	88
1239.012309	56.071644	16.322346	3.435269	89
1240.017938	59.000622	16.310223	3.617401	90
1241.030952	58.768578	16.336891	3.597293	91
1242.035800	60.322670	16.288919	3.703295	92
1243.048975	60.709877	16.320341	3.719890	93
1244.066892	61.104721	16.330826	3.741680	94
1245.066098	60.282207	16.318741	3.694048	95
1246.071077	59.489857	16.343100	3.640060	96
1247.096907	58.569752	16.330307	3.586568	97
1248.088467	56.744068	16.319183	3.477139	98
1249.101485	56.617020	16.312187	3.470842	99
1250.106932	54.616676	16.345600	3.341369	100
1251.119548	54.789925	16.327393	3.355706	101
1252.124705	53.381779	16.293095	3.276344	102
1253.137031	52.973652	16.273552	3.255199	103
1254.155879	53.009586	16.323051	3.247530	104
1255.155287	52.593418	16.317593	3.223111	105
1256.160646	52.476677	16.315708	3.216328	106
1257.173408	53.390526	16.324429	3.270591	107
1258.178514	53.274261	16.314766	3.265402	108
1259.190938	53.418262	16.301584	3.276876	109
1260.196900	53.532200	16.316036	3.280956	110
