time (s)	coil I (A)	last det (V)	int current (uC)
6692.018650	1.345148	0.220172	594.555237
6692.019566	1.809770	0.220172	2252.304932
6692.020478	0.852989	0.220172	3030.231445
6692.021369	0.098313	0.220172	3117.828369
6692.022315	0.095471	0.220172	3208.144043
6692.023216	0.095468	0.220172	3294.160400
6692.024102	0.095479	0.220172	3378.754395
6692.025044	0.095457	0.220172	3468.674561
6692.025949	0.095453	0.220172	3555.059326
6692.026850	0.095460	0.220172	3641.068848
6692.027740	0.095468	0.220172	3726.034912
6692.028676	0.095548	0.220172	3815.468018
6692.029580	0.095490	0.220172	3901.790527
6693.032400	1.333758	0.246328	593.522522
6693.033297	1.809752	0.246328	2216.870361
6693.034223	0.874127	0.246328	3026.312012
6693.035155	0.097357	0.246328	3117.048828
6693.036068	0.095387	0.246328	3204.137207
6693.036963	0.095603	0.246328	3289.701904
6693.037891	0.095658	0.246328	3378.472412
6693.038791	0.095541	0.246328	3464.458984
6693.039691	0.095515	0.246328	3550.422607
6693.040577	0.095511	0.246328	3635.045898
6693.041519	0.095618	0.246328	3725.117676
6693.042414	0.095592	0.246328	3810.672607
6693.043308	0.095544	0.246328	3896.089355
6694.030841	1.342379	0.258336	651.053894
6694.031758	1.810038	0.258336	2310.858643
6694.032670	0.778334	0.258336	3020.698975
6694.033561	0.097247	0.258336	3107.346436
6694.034501	0.095526	0.258336	3197.141113
6694.035412	0.095522	0.258336	3284.162109
6694.036321	0.095563	0.258336	3371.028564
6694.037212	0.095555	0.258336	3456.168457
6694.038163	0.095680	0.258336	3547.160156
6694.039068	0.095530	0.258336	3633.614502
6694.039962	0.095530	0.258336	3719.018066
6694.040886	0.095544	0.258336	3807.301025
6694.041789	0.095621	0.258336	3893.646973
6695.058432	1.346466	0.259017	665.154236
6695.059349	1.809441	0.259017	2324.411621
6695.060275	0.739237	0.259017	3008.945068
6695.061163	0.096859	0.259017	3094.956055
6695.062117	0.095438	0.259017	3186.004150
6695.063010	0.095416	0.259017	3271.210937
6695.063929	0.095431	0.259017	3358.911865
6695.064820	0.095544	0.259017	3444.041992
6695.065782	0.095497	0.259017	3535.909912
6695.066682	0.095391	0.259017	3621.761475
6695.067570	0.095526	0.259017	3706.588623
6695.068503	0.095460	0.259017	3795.653076
6695.069415	0.095471	0.259017	3882.722900
6696.060925	1.381274	0.259190	675.443176
6696.061838	1.810005	0.259190	2327.977539
6696.062747	0.777913	0.259190	3035.100098
6696.063631	0.097427	0.259190	3121.225342
6696.064580	0.095541	0.259190	3211.893555
6696.065484	0.095490	0.259190	3298.216064
6696.066374	0.095574	0.259190	3383.276611
6696.067287	0.095680	0.259190	3470.632324
6696.068201	0.095559	0.259190	3557.973389
