time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
1538.062113	36.012196	16.340488	2.203863	118
1538.062113	36.012196	16.340488	2.203863	119
1539.064336	39.503826	16.354107	2.415529	120
1540.081902	39.127350	16.279047	2.403541	121
1541.082697	41.924625	16.310326	2.570435	122
1542.101613	41.609783	16.296164	2.553349	123
1543.103337	44.214050	16.339455	2.705969	124
1544.120149	43.100174	16.334061	2.638669	125
1545.123727	43.866299	16.331873	2.685932	126
1546.135215	40.468040	16.291071	2.484063	127
1547.142009	40.408760	16.335577	2.473666	128
1548.151000	37.912460	16.278385	2.329006	129
1549.160958	37.342686	16.299255	2.291067	130
1550.168143	38.359871	16.331161	2.348876	131
1551.181150	38.208553	16.331238	2.339599	132
1552.187289	41.195866	16.274288	2.531347	133
1553.202245	41.004139	16.324711	2.511784	134
1554.207023	44.467571	16.346813	2.720259	135
1555.221719	44.495224	16.334126	2.724066	136
1556.226280	47.215374	16.339060	2.889724	137
1557.241041	46.992371	16.321630	2.879147	138
1558.259007	47.220257	16.332390	2.891203	139
1559.259567	48.661133	16.285702	2.987967	140
1560.264040	48.442268	16.323427	2.967653	141
1561.277775	48.420521	16.326023	2.965849	142
1562.295383	45.580624	16.329716	2.791269	143
1563.294692	46.805187	16.336887	2.865000	144
1564.300249	45.216553	16.313967	2.771647	145
1565.312997	45.891666	16.270403	2.820561	146
1566.318823	44.755703	16.307987	2.744404	147
1567.331946	45.768837	16.310711	2.806060	148
1568.337108	44.770187	16.321026	2.743099	149
1569.350630	45.499725	16.321709	2.787682	150
1570.355507	44.449944	16.268745	2.732229	151
1571.369369	45.695515	16.307772	2.802070	152
1572.372763	44.251251	16.317541	2.711882	153
1573.386344	46.030712	16.317616	2.820922	154
1574.391517	44.904804	16.294428	2.755838	155
1575.403383	46.552597	16.326481	2.851355	156
1576.410040	46.218399	16.319305	2.832130	157
1577.433655	46.073051	16.323208	2.822549	158
1578.429448	46.815735	16.322107	2.868241	159
1579.438270	46.630180	16.298805	2.860957	160
1580.449408	46.990337	16.319340	2.879427	161
1581.455495	47.812038	16.311113	2.931256	162
1582.470073	47.589073	16.325180	2.915072	163
1583.475021	49.419525	16.303068	3.031302	164
1584.490730	49.398403	16.301668	3.030267	165
1585.494499	52.731621	16.306353	3.233809	166
1586.511563	52.343315	16.305416	3.210180	167
1587.513873	56.217159	16.301113	3.448670	168
1588.530609	55.696545	16.270227	3.423219	169
1589.531495	56.907913	16.300396	3.491198	170
1590.547686	55.959999	16.307495	3.431551	171
1591.548356	54.626389	16.305590	3.350164	172
1592.562293	52.367420	16.331699	3.206489	173
1593.566237	51.754841	16.297590	3.175613	174
1594.577907	49.980064	16.316870	3.063092	175
1595.585857	49.967445	16.305346	3.064483	176
1596.596617	48.689819	16.311708	2.984961	177
1597.605196	49.347477	16.328489	3.022171	178
1598.615237	48.834515	16.326805	2.991064	179
1599.624385	48.986073	16.309649	3.003503	180
1600.633718	49.917953	16.303759	3.061745	181
1601.643599	49.824184	16.321112	3.052745	182
1602.652603	49.995071	16.310478	3.065212	183
1603.662114	50.056290	16.326633	3.065928	184
1604.671477	50.232975	16.314037	3.079126	185
1605.680232	49.123207	16.296129	3.014410	186
1606.689836	49.305466	16.313736	3.022328	187
1607.710795	50.325203	16.309965	3.085549	188
1608.708670	47.654770	16.312174	2.921424	189
1609.715154	48.462578	16.294388	2.974188	190
1610.740989	49.305164	16.313450	3.022363	191
1611.746773	49.757851	16.317804	3.049299	192
1612.746628	48.233517	16.319256	2.955620	193
1613.751887	49.847172	16.300062	3.058097	194
