time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
10394.861299	13.242341	16.292065	0.812809	205
10395.869861	13.305006	16.245520	0.818995	206
10396.880197	14.324183	16.288815	0.879388	207
10397.890586	12.958384	16.282240	0.795860	208
10398.898139	15.181471	16.308609	0.930887	209
10399.910139	14.233757	16.284044	0.874092	210
10400.917918	14.963146	16.295036	0.918264	211
10401.930798	14.761063	16.285217	0.906409	212
10402.934319	15.910714	16.288019	0.976835	213
10403.950384	15.301555	16.292080	0.939202	214
10404.951953	16.021484	16.274445	0.984457	215
10405.967135	16.325819	16.303534	1.001367	216
10406.969244	17.362978	16.278397	1.066627	217
10407.989575	16.920465	16.293564	1.038476	218
10408.993056	18.156843	16.272779	1.115780	219
10410.013060	18.042475	16.279648	1.108284	220
10411.018633	17.547043	16.282246	1.077680	221
10412.035594	16.905167	16.239086	1.041017	222
10413.042135	16.606840	16.281479	1.019984	223
10414.055613	15.480270	16.280910	0.950823	224
10415.065134	15.262103	16.238131	0.939893	225
10416.076400	14.144203	16.284798	0.868553	226
10417.084031	12.874269	16.264910	0.791536	227
10418.091245	12.731071	16.282267	0.781898	228
10419.100874	12.052570	16.263529	0.741080	229
10420.105781	11.975063	16.276850	0.735711	230
10421.116759	12.321183	16.271172	0.757240	231
10422.120605	12.845014	16.270931	0.789446	232
10423.134173	13.128693	16.291296	0.805872	233
10424.136781	14.576389	16.273590	0.895708	234
10425.152246	14.418036	16.283319	0.885448	235
10426.155086	15.559683	16.286127	0.955395	236
10427.171283	14.879828	16.275862	0.914227	237
10428.175167	16.859566	16.272690	1.036065	238
10429.187737	16.598528	16.279367	1.019605	239
10430.192621	18.108101	16.290583	1.111569	240
10431.205157	17.898109	16.252232	1.101271	241
10432.208845	19.521315	16.221447	1.203426	242
10433.222578	19.076647	16.242451	1.174493	243
10434.227886	19.771429	16.262178	1.215792	244
10435.243213	19.495443	16.226839	1.201432	245
10436.245608	19.858110	16.268448	1.220652	246
10437.258612	19.926411	16.271921	1.224589	247
10438.265317	18.360922	16.246124	1.130172	248
10439.275672	18.261370	16.274988	1.122051	249
10440.284829	17.059717	16.269140	1.048594	250
10441.293912	16.297503	16.286118	1.000699	251
10442.304436	14.824389	16.219534	0.913984	252
10443.315591	14.306280	16.257711	0.879969	253
10444.325510	14.085670	16.261366	0.866205	254
10445.335012	13.540926	16.260029	0.832774	255
10446.347574	13.543087	16.246241	0.833614	0
10447.353203	13.753461	16.279562	0.844830	1
10448.367753	13.355405	16.256964	0.821519	2
10449.371449	14.948567	16.266771	0.918963	3
10450.388090	13.978140	16.269373	0.859169	4
10451.391634	16.154333	16.209351	0.996606	5
10452.420059	17.445608	16.290724	1.070892	6
10453.405054	17.941177	16.269283	1.102764	7
10454.420439	17.575079	16.248775	1.081625	8
10455.421616	18.373106	16.268110	1.129394	9
10456.434376	17.294523	16.264057	1.063358	10
10457.440249	17.668568	16.215549	1.089607	11
10458.453023	16.515085	16.289227	1.013866	12
10459.458321	17.055281	16.265919	1.048529	13
10460.472482	15.669621	16.274637	0.962825	14
10461.477823	15.542364	16.273096	0.955096	15
10462.490714	14.947311	16.265615	0.918952	16
10463.499554	14.376242	16.213821	0.886666	17
10464.510653	13.746485	16.231035	0.846926	18
10465.518478	14.600447	16.259939	0.897940	19
10466.529793	13.441154	16.250191	0.827138	20
10467.537079	14.599062	16.272900	0.897140	21
10468.549932	13.995986	16.282986	0.859547	22
10469.554831	14.858391	16.283823	0.912463	23
10470.566224	14.260750	16.264822	0.876785	24
10471.575307	13.950580	16.265026	0.857704	25
10472.588072	14.604700	16.258249	0.898295	26
10473.591473	14.765848	16.274115	0.907321	27
10474.604234	14.791764	16.226902	0.911558	28
10475.608124	15.193842	16.284313	0.933036	29
10476.625786	15.155368	16.254063	0.932405	30
10477.625469	15.320258	16.253260	0.942596	31
10478.646073	17.007006	16.216373	1.048755	32
10479.645594	16.444324	16.259804	1.011348	33
10480.677307	17.699314	16.287098	1.086708	34
10481.666445	16.752317	16.274773	1.029343	35
10482.683518	16.936272	16.211008	1.044739	36
10483.686284	16.432924	16.288033	1.008896	37
10484.702756	16.507082	16.249596	1.015846	38
10485.708800	15.734906	16.264048	0.967466	39
10486.723276	14.790333	16.278015	0.908608	40
10487.727808	14.721431	16.265722	0.905059	41
10488.739178	13.671786	16.274813	0.840058	42
10489.748537	12.796541	16.267673	0.786624	43
10490.755628	12.715613	16.259668	0.782034	44
10491.765456	12.674766	16.257353	0.779633	45
10492.770621	13.455192	16.264603	0.827268	46
10493.780945	13.879705	16.281536	0.852481	47
10494.787010	14.206846	16.262983	0.873570	48
10495.802221	13.186933	16.282305	0.809893	49
10496.804001	15.833402	16.253422	0.974158	50
10497.816512	15.651610	16.259174	0.962633	51
10498.822716	16.567801	16.218718	1.021523	52
10499.836323	16.260782	16.255926	1.000299	53
10500.842095	17.426771	16.256413	1.071994	54
10501.852745	17.612988	16.262608	1.083036	55
10502.858802	18.451996	16.282835	1.133218	56
10503.873650	17.890902	16.251942	1.100847	57
10504.877043	18.174379	16.256590	1.117970	58
10505.889114	18.601645	16.206224	1.147809	59
10506.895414	17.896093	16.267626	1.100105	60
10507.907064	18.421028	16.280205	1.131499	61
10508.911604	17.560968	16.254276	1.080391	62
10509.924878	17.005148	16.222504	1.048244	63
10510.932260	16.212057	16.215496	0.999788	64
10511.943202	15.858161	16.270914	0.974632	65
10512.952572	15.151233	16.264727	0.931539	66
10513.963229	13.581370	16.272911	0.834600	67
10514.970677	14.615637	16.223305	0.900904	68
10515.979686	13.815433	16.277267	0.848756	69
10516.992235	12.819654	16.257889	0.788519	70
10518.001255	13.155849	16.265181	0.808835	71
10519.012670	12.410045	16.249035	0.763741	72
10520.017626	14.101984	16.195356	0.870742	73
10521.032332	13.449132	16.264843	0.826884	74
10522.036794	14.667928	16.249502	0.902669	75
10523.050043	15.315315	16.242788	0.942899	76
10524.053095	15.953234	16.252304	0.981598	77
10525.067746	16.503298	16.242804	1.016038	78
10526.069353	17.198547	16.286501	1.056000	79
10527.083249	17.767254	16.255314	1.093012	80
10528.086031	17.334785	16.206041	1.069650	81
10529.100607	17.251820	16.271626	1.060240	82
10530.104416	17.068941	16.257408	1.049918	83
10531.116654	16.743443	16.252340	1.030217	84
10532.122430	15.940719	16.247787	0.981101	85
10533.136878	15.560352	16.257893	0.957095	86
10534.143146	15.240884	16.210979	0.940158	87
10535.153612	15.035067	16.266064	0.924321	88
10536.159831	14.640559	16.211090	0.903120	89
